District,Area,YEAR,Max_Temp,Min_Temp,Rainfall, Humidity,Wind,Cloud,Sunshine,ALT
8,20815,1979,36.9333333333333,25.1666666666667,79.3333333333333,66.6666666666667,3.06666666666667,3.56666666666667,7.26666666666667,7
9,53360,1979,36.8666666666667,25.8,155,76,1.13333333333333,2.83333333333333,6.86222222222222,4
10,89055,1979,37.5,24.5333333333333,141.333333333333,74.6666666666667,2.36666666666667,3.7,8.36666666666667,19
11,144480,1979,36.3333333333333,25.2666666666667,223,75,1.3,4.46666666666667,6.0632183908046,6
12,36880,1979,42.2333333333333,24.8666666666667,131.666666666667,58,3.43333333333333,3.4,6.87126436781609,14
13,27290,1979,35.0333333333333,25,490,78.6666666666667,2.9,4.83333333333333,5.49195402298851,3
14,95605,1979,37.6333333333333,25,31.3333333333333,60.6666666666667,2.4,2.5,9.03333333333333,20
16,79310,1979,38,23.4666666666667,154.666666666667,66.3333333333333,1.2,2.53333333333333,6.43333333333333,34
17,645000,1979,36.3666666666667,23.3,468,77,3.03333333333333,4.6,6.86666666666667,35
1,104110,1980,35.8,25.1,173.333333333333,81.6666666666667,1.8,4.6,6.86666666666667,4
2,58995,1980,37.2666666666667,24.3333333333333,219.333333333333,74.6666666666667,1.73333333333333,4.23333333333333,7.4,20
3,244555,1980,34.0666666666667,24.3666666666667,306.333333333333,78.6666666666667,5.76666666666667,4.53333333333333,6.7,6
4,250375,1980,35,24.2,235.333333333333,80,2.86666666666667,3.7,6.43535353535354,10
5,260075,1980,36.4333333333333,24.7,294.666666666667,77.6666666666667,2.33333333333333,4.5,6.73333333333333,9
6,18155,1980,34,23.4,181.666666666667,70.6666666666667,1.03333333333333,3.7,6.5,37
7,68540,1980,35.8666666666667,24.1666666666667,278.666666666667,80,1.66666666666667,3.73333333333333,6.68735632183908,9
8,31005,1980,37,25,137,74,5.4,4.6,6.66666666666667,7
9,53885,1980,36.1666666666667,25.9666666666667,197.666666666667,84.3333333333333,1.43333333333333,3.9,6.86222222222222,4
10,113070,1980,34.8666666666667,23.8,365.333333333333,72,3.26666666666667,5.5,6.6,19
11,121820,1980,35.0666666666667,25.0666666666667,288.666666666667,79.3333333333333,2.43333333333333,4.8,6.0632183908046,6
12,41655,1980,39.4666666666667,24.3666666666667,216.666666666667,70.6666666666667,3.66666666666667,4.26666666666667,6.87126436781609,14
13,14185,1980,35.5666666666667,25.3666666666667,318.666666666667,83,3.96666666666667,5.1,5.49195402298851,3
14,85165,1980,36.5666666666667,24.7333333333333,168.333333333333,70.3333333333333,2.7,3.53333333333333,7.1,20
16,71735,1980,34.7666666666667,23.8666666666667,272.666666666667,76.3333333333333,1.36666666666667,4.3,6.63333333333333,34
17,655130,1980,34.4333333333333,22.7,578,80.6666666666667,1.2,5.93333333333333,6.33333333333333,35
1,99075,1981,34.3,24.2,375,84.3333333333333,1.16666666666667,5.06666666666667,6.1,4
2,91830,1981,36.2666666666667,23.7333333333333,207.333333333333,79.3333333333333,1.33333333333333,4.13333333333333,7.5,20
3,232815,1981,33.2666666666667,23.5333333333333,327.333333333333,81,4.4,5.03333333333333,5.53333333333333,6
4,265520,1981,33.1666666666667,23.3666666666667,389.333333333333,81.6666666666667,1.56666666666667,4.36666666666667,6.76666666666667,10
5,283635,1981,35.4333333333333,23.9666666666667,238,78.3333333333333,1.56666666666667,4.9,7.13333333333333,9
6,23405,1981,35.3333333333333,23.5333333333333,258.666666666667,70.6666666666667,2.73333333333333,4.06666666666667,6.5,37
7,94310,1981,35.3666666666667,23.6666666666667,301,81.3333333333333,1.26666666666667,3.5,6.68735632183908,9
8,59510,1981,36.4333333333333,24.1,216.666666666667,78,3.16666666666667,5.16666666666667,6.53333333333333,7
9,53545,1981,35.3,24.5333333333333,270,83.3333333333333,2.56666666666667,4.2,6.86222222222222,4
10,140590,1981,34.6,23.6333333333333,250.666666666667,74.6666666666667,2.5,5.33333333333333,6.56666666666667,19
11,147160,1981,33.4333333333333,24.0666666666667,427.333333333333,83,1.36666666666667,3.26666666666667,6.0632183908046,6
12,90595,1981,38,23.6333333333333,302,77,2.16666666666667,4.46666666666667,6.87126436781609,14
13,19440,1981,33.8,24.7333333333333,263.333333333333,81,2.63333333333333,5.16666666666667,5.49195402298851,3
14,112885,1981,39.5666666666667,23.7,229.666666666667,78,1.53333333333333,3.83333333333333,7.86666666666667,20
15,22265,1981,34.5333333333333,24,303.666666666667,77.3333333333333,1.66666666666667,5.16666666666667,6.20123456790123,63
16,101490,1981,34.6666666666667,22.7333333333333,239.333333333333,78.6666666666667,1.1,4.06666666666667,8.1,34
17,628755,1981,34.4,22.5333333333333,590.333333333333,80.6666666666667,1.13333333333333,5.46666666666667,6.3,35
1,114930,1982,36.4,24.7,236,80.6666666666667,1.26666666666667,4.3,7.5,4
2,110890,1982,37,24.0333333333333,134.333333333333,73.6666666666667,1.66666666666667,3.73333333333333,7.16666666666667,20
3,280130,1982,34.5333333333333,24.1666666666667,311,79.3333333333333,4.73333333333333,4.23333333333333,6.36666666666667,6
4,298795,1982,35.4666666666667,23.8,394.333333333333,82,1.73333333333333,4.13333333333333,7.53333333333333,10
5,319215,1982,37.5666666666667,24.4666666666667,257.333333333333,77,1.93333333333333,4.53333333333333,6.56666666666667,9
